537.4584842,203.3513542
444.6670597,156.3319456
510.831944,191.7774718
457.9369222,141.7623939
414.2760183,183.2474742
429.4366342,167.5808848
439.9245368,148.761343
471.493867,167.9181602
392.9558161,164.2553552
274.758163,160.5214347
593.0916721,122.1800583
301.6360272,415.9471791
310.3190094,117.0368844
410.4043882,72.8501712
578.4203382,99.4826133
638.8009464,358.7958161
564.0098839,105.3476718
533.4633048,470.6947074
618.2172845,160.8936785
483.4649725,73.4143683
541.3772365,475.0378796
409.2245521,60.9268921
428.6327393,484.6734093
500.5779851,477.1779554
444.2248114,495.1384184
309.0861057,424.6202233
402.3289743,475.8336116
646.7426397,176.6293255
259.0263525,172.2681745
660.5286922,248.9618036
333.2216773,456.5977309
646.2147938,327.3889481
461.5119302,491.7228204
230.6363833,285.6886744
618.7142388,162.7922363
646.9441683,179.4527648
518.7617587,475.3158784
663.5510125,281.099082
553.1803859,449.3518146
659.5850838,324.9024903
566.8672581,466.4460031
360.2758743,347.6743661
639.036877,155.2885839
478.312769,67.4131784
550.7103654,475.6276184
232.7922916,248.1420794
341.1938212,85.0504784
298.0562231,416.2324299
389.7173762,69.2411503
379.9771344,479.192442
367.3884758,85.635913
422.7737004,69.5880703
666.9344691,329.8645113
574.9116058,452.3704848
264.5616545,156.147645
643.2972281,201.367202
555.048039,457.8163766
613.0195518,405.0845038
250.4148989,233.0888137
588.3728691,100.1622908
650.8071182,332.0617363
545.3469616,478.2731986
532.5718801,80.4276559
484.2629923,63.0726178
422.0058284,479.5519161
669.9234643,309.1317664
318.6102838,456.2597589
674.8607035,274.6654372
333.614292,90.4372174
366.5233847,462.6052083
295.0967556,421.2457889
632.0881226,185.3834003
464.378316,68.5890252
630.27602,178.5917133
407.4454151,63.7129681
546.0227109,465.4143802
364.5048092,71.9392886
309.7851464,107.8188774
487.4332964,496.2433192
318.564784,111.2516731
572.7970668,438.5228263
498.7226715,479.7199202
362.8836631,381.4228374
640.0670437,194.6723916
465.6338864,485.696263
312.8114105,121.9357386
286.0132761,142.4192007
643.8146371,183.8979448
470.7616757,52.3986207
451.7880828,497.5502088
323.3287084,111.2558081
362.9249272,377.9888853
367.7602658,462.7329019
418.3927485,492.7565327
305.4501034,431.1412558
318.6202277,456.3901503
337.3701298,460.6424409
241.6691589,337.3658683
239.6817984,219.6518218
486.2799598,157.9382317
374.4750739,378.1351562
488.137451,478.2104029
270.578238,177.080351
559.6832106,98.8925277
612.32238,398.0766993
608.4375521,425.6349401
343.9244982,85.0000598
327.4551912,459.9007563
660.9020625,223.9464096
615.4896044,401.2143083
553.1221664,471.2692847
493.2715142,483.2245901
419.5868862,487.9075707
348.7849596,96.5647994
267.0152356,362.4761821
236.6083165,324.9211922
369.5498373,471.8874057
292.2613584,416.2574427
480.5958854,62.7824137
361.9072064,463.9378767
613.2710018,121.5970165
527.5981534,466.5622245
231.5767792,232.9491252
246.6506592,207.3927865
393.449706,73.0098361
253.1361336,362.3467099
499.5074619,70.2731963
266.9040274,400.1361206
257.4410718,186.4906425
260.1876313,197.4098156
292.7567104,144.4255201
418.8393797,483.9267759
584.1505351,111.3773079
659.5186845,295.2164566
561.3272732,81.4953385
481.5416546,73.1717421
475.6613619,497.7719977
656.8630847,358.2643679
281.2268947,409.285229
240.5871631,257.2917618
311.1007764,101.5351955
563.543913,444.2359359
452.978999,493.5796139
449.2993314,496.3374981
636.7117192,360.184495
463.1733476,495.007
434.7563838,487.9606285
641.3152345,376.8605122
553.1345722,469.9283781
317.5105702,99.3639043
489.878021,495.7149648
520.2411952,69.1560878
545.1212363,465.1761969
614.3397894,150.7316895
456.1854166,488.778802
449.4524551,493.9389864
310.5330573,112.3428908
238.9973007,229.5488057
581.4597316,100.7945937
240.6320645,308.5443195
650.4781358,312.2079161
373.712632,71.5137764
602.4101584,437.2873397
536.8045516,88.3790495
413.8626567,63.7702879
286.5396351,401.6706478
606.014977,424.6164862
255.8412557,376.7753296
228.2908393,305.5067352
634.9905369,158.8734455
616.1521275,399.3048554
380.3735885,64.6076519
602.0419546,416.8973273
543.3636666,82.0416235
664.6930809,258.1559821
248.8934041,368.4831182
650.4891223,203.9622198
364.2455057,359.291858
272.6495458,167.8694561
547.2090941,74.1006852
533.8397863,68.2355518
590.9844544,442.4151662
397.6359532,70.7872548
265.8520532,176.3201918
590.8582535,431.9298661
271.4433509,401.6582331
661.1215122,329.5021514
650.6321279,366.1008165
527.2160363,81.7286417
336.3488866,454.0100647
288.1359398,131.2904184
314.5674312,114.6711294
505.1194702,66.3977423
306.1954596,428.5159171
338.5102835,464.6080137
459.1826423,478.5457612
326.1039524,460.3814345
639.852186,201.7809146
641.4709351,201.5073196
494.5074333,495.0308246
660.2578463,241.7389983
363.8103935,83.9121136
323.0141668,444.3185836
301.7274807,130.3346005
618.500466,400.2160913
669.9519366,294.0792841
518.0021372,79.0810526
588.890623,440.6675036
257.8007241,373.4020433
669.4987953,294.4908923
302.4945226,126.4739671
496.1576149,58.1529669
407.1034095,478.9620704
368.8846456,484.8166328
611.5465467,428.759363
426.6832475,53.3945703
243.5655682,250.792629
535.5756041,481.9131394
232.2451687,223.1453628
649.7823696,235.3970293
650.5539724,350.3070577
589.8733925,118.6122117
427.7836984,68.1018352
419.3735323,61.5627817
543.2924145,463.3396941
373.2268043,81.7475896
407.107578,68.6882367
605.6577933,144.1519903
291.868849,418.7652933
497.595859,492.5598235
559.2753186,87.5651073
362.5900484,349.4425902
412.5203087,69.0688837
431.5829965,68.6456649
599.2517968,430.2243258
333.1357981,446.7664232
593.0836992,121.8398159
332.9207705,99.9638278
654.5671696,335.3202821
281.4424945,400.0090434
605.5065765,431.8476925
654.4293445,301.3801019
457.5774358,62.389222
492.4833106,55.3560076
434.0039994,58.4446907
365.2134312,479.5671116
274.7048339,407.2541483
630.9535275,386.8192761
226.0589507,296.1300681
562.1644441,457.1190718
516.8051742,80.2572705
338.1865808,458.5092825
531.277511,76.4747568
462.4446118,491.3019619
241.5338242,304.0273112
528.5788659,68.3583094
319.0577715,104.4520159
331.8003539,98.8672033
648.1704278,174.9866612
532.656905,459.9570102
247.8876248,205.3229208
622.8160231,411.7397305
540.4116495,462.3661518
578.8944884,114.4096082
659.60618,321.8975219
362.1879636,74.6068733
461.0982403,56.2634636
250.1043031,307.7309668
269.4665503,152.0837125
348.9283439,87.8592561
626.4520371,381.0071519
247.782587,299.6967629
279.1410285,159.5874196
645.8358415,342.0988948
625.948162,410.5804617
573.9968012,439.1649623
428.4474735,485.1667244
655.5600126,241.8099366
573.1706589,451.0528701
348.8982039,470.2797567
646.322955,212.5358772
450.3899256,494.4054568
501.2830489,65.3517366
583.0250882,103.0183075
564.1704579,455.2012186
233.0015162,279.9580728
521.4965146,82.7937028
246.0461619,219.6668026
640.3388233,353.3167039
449.4045184,61.7698349
235.276677,268.4133342
501.212095,67.9303665
609.1105586,431.2973412
254.8162911,346.8429385
358.0505345,463.5382879
459.2752675,477.9904713
499.1371634,63.4413302
633.6547694,189.0780832
348.5868208,76.7309497
562.480169,456.8467374
434.6046275,60.0203985
545.0432109,473.1460054
635.0765212,175.266219
421.6281798,55.3124838
237.6251197,290.7552097
240.9881295,264.727248
666.1823258,252.7087468
233.2049909,256.6075363
434.1301408,498.2843007
415.0114472,65.0079067
272.6817445,169.8177152
371.7062197,351.4053489
584.4338874,122.205175
384.9237061,484.4322253
503.0849881,473.8785046
278.6749885,390.8608154
653.5340447,249.7826144
239.4691156,350.2882206
651.9621663,304.2571126
668.524416,247.6883002
482.5685623,491.0460636
644.1541744,177.9995056
240.3570839,340.1417721
281.615772,388.2927654
603.4743859,423.7212029
523.9050795,67.5905923
404.406193,488.0155665
627.7181681,148.3071258
478.9443091,491.0639729
598.7288577,116.4489294
654.118725,199.8616899
642.0711607,161.657858
257.2676346,341.7772761
426.0607866,63.6361548
631.9828408,179.6029611
654.8543777,366.0585886
560.8027217,361.2674879
365.1062281,69.9624585
610.6152825,407.8397809
633.6209217,394.8024943
524.4054335,482.927636
622.0297631,147.0662224
490.8325611,482.4764048
363.4196325,82.399854
371.107412,360.1122959
656.0355011,258.5719127
362.829942,480.0761854
274.4493709,385.0331989
314.8155354,430.2350254
591.5711428,444.0657961
368.6746923,474.5446887
620.5679634,134.5105017
588.8483903,427.6884906
304.2752075,433.2527343
234.1483447,282.9000424
323.1890756,443.3900535
376.9657328,376.1554509
499.3477845,72.3924857
611.5047566,423.7839108
351.5583349,453.8172167
661.2339749,273.3250726
411.6410735,75.9468257
497.3029986,486.8778265
237.2161205,277.1247983
403.5954779,481.895103
251.1682177,190.7624372
467.7562859,154.6013879
489.7397181,63.8382287
236.2351052,289.1675052
620.9748192,406.083863
228.6547732,298.5191716
404.6780324,492.8466065
512.366673,58.9603568
617.0956546,151.4120944
240.923953,233.9859099
594.5577251,114.185858
616.3782057,393.4234566
600.3236486,129.4299238
554.7854352,456.4447116
291.2050722,413.1032455
600.9703918,131.0167106
625.6409141,380.2969633
473.9333112,62.9230616
653.4016519,204.8852762
497.8621744,67.4973242
669.3009118,270.7264063
584.868773,102.4108216
237.9011714,342.9937209
247.3359366,366.1256815
261.936916,379.8125488
414.5421171,60.6633469
365.8100035,462.2216823
293.1672177,425.2652137
646.0425738,224.1060454
657.1092432,266.2060212
320.6105215,446.2073839
672.547976,295.9162509
238.4723545,339.5405858
490.0776504,478.7921708
482.7761919,61.5792713
464.490249,67.2716013
304.805134,436.4021842
370.9762918,470.7553111
257.0559124,364.0286068
